ID,prefLabel,altLabel,definition,broader,exactMatch,closeMatch
https://soilwise-he.github.io/soil-health#CarbonateForm,carbonate form,,"The Carbonate Form describes the types of carbonate minerals present in soil, such as calcite, dolomite, or aragonite. These forms impact soil chemistry, fertility, and physical characteristics differently depending on their composition and solubility. Source: Sparks, D.L. (2003). Environmental Soil Chemistry.",carbonate,http://w3id.org/glosis/model/layerhorizon/carbonatesFormsProperty,
https://soilwise-he.github.io/soil-health#gypsumProcedure-CaSO4_gy01,CaSO4_gy01,,Dissolved in water and precipitated by acetone,gypsum,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy01,
https://soilwise-he.github.io/soil-health#gypsumProcedure-CaSO4_gy02,CaSO4_gy02,,Differ. between Ca-conc. in sat. extr. and Ca-conc. in 1/50 s/w solution,gypsum,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy02,
https://soilwise-he.github.io/soil-health#gypsumProcedure-CaSO4_gy03,CaSO4_gy03,,Calculated from conductivity of successive dilutions,gypsum,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy03,
https://soilwise-he.github.io/soil-health#gypsumProcedure-CaSO4_gy04,CaSO4_gy04,,"In 0.1 M Na3-EDTA-/- turbidimetric (Begheijn, 1993)",gypsum,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy04,
https://soilwise-he.github.io/soil-health#gypsumProcedure-CaSO4_gy05,CaSO4_gy05,,Gravimetric after dissolution in 0.2 N HCl (USSR-method),gypsum,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy05,
https://soilwise-he.github.io/soil-health#gypsumProcedure-CaSO4_gy06,CaSO4_gy06,,"Total-S, using LECO furnace, minus easily soluble MgSO4 and Na2SO4",gypsum,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy06,
https://soilwise-he.github.io/soil-health#gypsumProcedure-CaSO4_gy07,CaSO4_gy07,,"Schleiff method, electrometric",gypsum,http://w3id.org/glosis/model/procedure/gypsumProcedure-CaSO4_gy07,
https://soilwise-he.github.io/soil-health#CationExchange,cation exchange,,,ion exchange,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#CationExchange,
https://soilwise-he.github.io/soil-health#CationExchangeCapacity,cation exchange capacity,,"The Cation Exchange Capacity (CEC) measures the soil's total capacity to hold and exchange positively charged ions (cations). It is influenced by clay and organic matter content and is a critical indicator of soil fertility and nutrient retention. Source: Brady, N.C., & Weil, R.R. (2008). The Nature and Properties of Soils.",derived soil properties; soil chemical capacity,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#CationExchangeCapacity; http://w3id.org/glosis/model/layerhorizon/cationExchangeCapacityProperty,
https://soilwise-he.github.io/soil-health#CationExchangeCapacityEffective,cation exchange capacity effective,,"The Effective Cation Exchange Capacity (ECEC) measures the ability of soil to hold and exchange cations at a given pH, often near field conditions. It provides insight into soil fertility, nutrient availability, and buffering capacity in acidic soils. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.",cation exchange capacity,http://w3id.org/glosis/model/layerhorizon/cationExchangeCapacityEffectiveProperty,
https://soilwise-he.github.io/soil-health#CationExchangeCapacitySoil,cation exchange capacity soil,,"CEC measures the soil’s ability to hold and exchange positively charged ions (cations). It is a critical indicator of soil fertility, as higher CEC values imply greater capacity to retain essential nutrients like calcium, magnesium, and potassium. Clayey and organic-rich soils typically exhibit higher CEC. Source: Soil Science Society of America.",cation exchange capacity,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-CEC,
https://soilwise-he.github.io/soil-health#CationSum,cation sum,cations sum,"The Cations Sum calculates the total concentration of exchangeable cations (e.g., Ca²⁺, Mg²⁺, K⁺, Na⁺) in the soil. It helps determine soil fertility and salinity and is commonly expressed in milliequivalents per 100 grams of soil. Source: Soil Science Society of America (SSSA) Glossary.",exchangeable cation,http://w3id.org/glosis/model/layerhorizon/cationsSumProperty,
https://soilwise-he.github.io/soil-health#cationExchangeCapacitySoilProcedure-CEC_ph-unkn-cacl2,CEC_ph-unkn-cacl2,,"CEC at unknown buffer, in 0.1 M CaCl2 exchange solution",cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph-unkn-cacl2,
https://soilwise-he.github.io/soil-health#cationExchangeCapacitySoilProcedure-CEC_ph-unkn-lioac,CEC_ph-unkn-lioac,,"CEC at unknown buffer, in 0.5 M Li-acetate exchange solution",cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph-unkn-lioac,
https://soilwise-he.github.io/soil-health#cationExchangeCapacitySoilProcedure-CEC_ph-unkn-m3,CEC_ph-unkn-m3,,"CEC at unknown buffer, in Mehlich III exchange solution",cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph-unkn-m3,
https://soilwise-he.github.io/soil-health#cationExchangeCapacitySoilProcedure-CEC_ph0-ag-thioura,CEC_ph0-ag-thioura,,"CEC unbuffered at pH of the soil, in 0.01 M Ag-thioura exchange solution",cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-ag-thioura,
https://soilwise-he.github.io/soil-health#cationExchangeCapacitySoilProcedure-CEC_ph0-bacl2,CEC_ph0-bacl2,,"CEC unbuffered at pH o the soil, in 0.5 M BaCl2 exchange solution (0.1.1.0 M)",cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-bacl2,
https://soilwise-he.github.io/soil-health#cationExchangeCapacitySoilProcedure-CEC_ph0-cohex,CEC_ph0-cohex,,"CEC unbuffered at pH of the soil, in Cobalt(III) hexamine chloride solution 0,0166M (Cohex) [Co[NH3]6]Cl3 ), ISO 23470 (2007)  exchange solution",cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-cohex,
https://soilwise-he.github.io/soil-health#cationExchangeCapacitySoilProcedure-CEC_ph0-kcl,CEC_ph0-kcl,,"CEC unbuffered at pH of the soil, in 1 M KCl exchange solution",cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-kcl,
https://soilwise-he.github.io/soil-health#cationExchangeCapacitySoilProcedure-CEC_ph0-nh4cl,CEC_ph0-nh4cl,,"CEC unbuffered at pH of the soil, in 1 M NH4-chloride exchange solution (0.2-1.0 M)",cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-nh4cl,
https://soilwise-he.github.io/soil-health#cationExchangeCapacitySoilProcedure-CEC_ph0-nh4oac,CEC_ph0-nh4oac,,"CEC unbuffered at pH of the soil, in 1 M NH4-acetate (NH4OAc) exchange solution (0.25-1.0 M)",cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-nh4oac,
https://soilwise-he.github.io/soil-health#cationExchangeCapacitySoilProcedure-CEC_ph0-unkn,CEC_ph0-unk,,"CEC unbuffered at pH of the soil, in unknown exchange solution",cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph0-unkn,
https://soilwise-he.github.io/soil-health#cationExchangeCapacitySoilProcedure-CEC_ph7-edta,CEC_ph7-edta,,"CEC buffered at pH 7, in 0.1 M Li-EDTA exchange solution",cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph7-edta,
https://soilwise-he.github.io/soil-health#cationExchangeCapacitySoilProcedure-CEC_ph7-nh4oac,CEC_ph7-nh4oac,,"CEC buffered at pH 7, in 1 M NH4-acetate (NH4OAc) exchange solution (0.25-1.0 M)",cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph7-nh4oac,
https://soilwise-he.github.io/soil-health#cationExchangeCapacitySoilProcedure-CEC_ph7-unkn,CEC_ph7-unk,,"CEC buffered at pH 7, in unknown exchange solution",cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph7-unkn,
https://soilwise-he.github.io/soil-health#cationExchangeCapacitySoilProcedure-CEC_ph8-bacl2tea,CEC_ph8-bacl2tea,,"CEC buffered at pH 8.0-8.5, in 0.5 M BaCl2-TEA exchange solution (0.1.1.0 M)",cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph8-bacl2tea,
https://soilwise-he.github.io/soil-health#cationExchangeCapacitySoilProcedure-CEC_ph8-baoac,CEC_ph8-baoac,,"CEC buffered at pH 8.0-8.5, in 0.5 M Ba-acetate exchange solution",cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph8-baoac,
https://soilwise-he.github.io/soil-health#cationExchangeCapacitySoilProcedure-CEC_ph8-licl2tea,CEC_ph8-licl2tea,,"CEC buffered at pH 8.0-8.5, in 0.5 M Li-chloride - TEA exchange solution",cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph8-licl2tea,
https://soilwise-he.github.io/soil-health#cationExchangeCapacitySoilProcedure-CEC_ph8-naoac,CEC_ph8-naoac,,"CEC buffered at pH 8.0-8.5, in 1 M Na-acetate exchange solution",cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph8-naoac,
https://soilwise-he.github.io/soil-health#cationExchangeCapacitySoilProcedure-CEC_ph8-nh4oac,CEC_ph8-nh4oac,,"CEC buffered at pH 8.0-8.5, in 1 M NH4-acetate exchange solution (0.25-1.0 M)",cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph8-nh4oac,
https://soilwise-he.github.io/soil-health#cationExchangeCapacitySoilProcedure-CEC_ph8-unkn,CEC_ph8-unk,,"CEC buffered at pH 8.0-8.5, in unknown exchange solution",cation exchange capacity soil,http://w3id.org/glosis/model/procedure/cationExchangeCapacitySoilProcedure-CEC_ph8-unkn,
https://soilwise-he.github.io/soil-health#Cementation,cementation,,,,,
https://soilwise-he.github.io/soil-health#CementationContinuity,cementation continuity,,"The Cementation Continuity describes the extent to which soil particles are bound together by cementing agents, such as calcium carbonate, iron oxides, or silica. Cementation affects soil permeability, root penetration, and the development of soil horizons. Continuity can be classified as continuous, discontinuous, or patchy. Source: FAO (2006). Guidelines for Soil Description.",cementation,http://w3id.org/glosis/model/layerhorizon/cementationContinuityProperty,
https://soilwise-he.github.io/soil-health#CementationDegree,cementation degree,,"The Cementation Degree measures how strongly soil particles are bonded by cementing agents. It ranges from weakly cemented (friable) to strongly cemented (hard). This property influences soil strength and its suitability for agricultural and engineering purposes. Source: Soil Survey Manual (USDA, 2017).",cementation,http://w3id.org/glosis/model/layerhorizon/cementationDegreeProperty,
https://soilwise-he.github.io/soil-health#CementationFabric,cementation fabric,,"The Cementation Fabric examines the texture, structure, and arrangement of cementing materials within the soil. It provides insights into soil formation processes and the mechanical stability of the soil matrix. Source: FAO (2006). Guidelines for Soil Description.",cementation,http://w3id.org/glosis/model/layerhorizon/cementationFabricProperty,
https://soilwise-he.github.io/soil-health#CementationNature,cementation nature,,"The Cementation Nature identifies the specific type of material responsible for binding soil particles, such as carbonates, silica, or iron oxides. Understanding this helps in soil classification and predicting behavior under varying environmental conditions. Source: Soil Survey Manual (USDA, 2017).",cementation,http://w3id.org/glosis/model/layerhorizon/cementationNatureProperty,
https://soilwise-he.github.io/soil-health#ChemicalSubstance,chemical substance,,,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#ChemicalSubstance,
https://soilwise-he.github.io/soil-health#Clay,clay,,,soil primary particles,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#Clay,
https://soilwise-he.github.io/soil-health#ClayMineralogy,clay mineralogy,,,observable soil properties,,
https://soilwise-he.github.io/soil-health#ClayRatio,clay ratio,,,soil structure indirect index,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#ClayRatio,
https://soilwise-he.github.io/soil-health#Climate,climate,,,external factors; planetary phenomena,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#Climate,
https://soilwise-he.github.io/soil-health#CoarseFragment,coarse fragment,,"Coarse fragments are soil particles larger than 2 mm in diameter, such as gravel, cobbles, and stones. They affect soil porosity, water infiltration, and root penetration. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.",SoilParticle,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-CoaFra,
https://soilwise-he.github.io/soil-health#CoarseSand,coarse sand,,,sand,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#CoarseSand,
https://soilwise-he.github.io/soil-health#CoatingAbundance,coating abundance,,"The Coating Abundance evaluates the quantity of coatings on soil particles, such as organic matter, clay, or iron oxides. Coatings influence soil color, nutrient availability, and water movement. The abundance is typically classified as few, common, or many. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.",soil coating,http://w3id.org/glosis/model/layerhorizon/coatingAbundanceProperty,
https://soilwise-he.github.io/soil-health#CoatingContrast,coating contrast,,"The Coating Contrast assesses the visual distinction between coatings on soil particles and the underlying material. High contrast indicates significant differences in composition or color, providing clues about soil processes like illuviation or biological activity. Source: FAO (2006). Guidelines for Soil Description.",soil coating,http://w3id.org/glosis/model/layerhorizon/coatingContrastProperty,
https://soilwise-he.github.io/soil-health#CoatingForm,coating form,,"The Coating Form describes the shape and distribution of coatings on soil particles, such as patchy, continuous, or layered. These forms are indicative of soil genesis and chemical weathering processes. Source: Soil Science Society of America (SSSA) Glossary.",soil coating,http://w3id.org/glosis/model/layerhorizon/coatingFormProperty,
https://soilwise-he.github.io/soil-health#CoatingLocation,coating location,,"The Coating Location identifies where coatings are found within the soil profile, such as along root channels, pore spaces, or on particle surfaces. This property helps determine the movement of water and nutrients in the soil. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.",soil coating,http://w3id.org/glosis/model/layerhorizon/coatingLocationProperty,
https://soilwise-he.github.io/soil-health#CoatingNature,coating nature,,"The Coating Nature examines the composition of soil coatings, such as organic, clay, or iron-rich coatings. The nature of these coatings can influence nutrient retention, soil color, and water dynamics. Source: Brady, N.C., & Weil, R.R. (2008). The Nature and Properties of Soils.",soil coating,http://w3id.org/glosis/model/layerhorizon/coatingNatureProperty,
